0.951433	-0.047177
0.828266	-0.233057
0.948619	0.126522
1.043390	-0.253655
1.005376	-0.011497
1.155141	-0.082116
0.978859	0.095894
1.154984	0.048952
1.041719	-0.012755
0.816163	-0.010863
0.958024	-0.022337
1.065088	0.151877
0.915613	-0.153449
1.146092	-0.099062
1.065990	-0.041906
0.865695	-0.019697
0.965612	-0.095266
0.916690	0.134853
1.025867	0.033848
0.853760	-0.071572
1.011795	0.038226
0.949359	0.085155
1.130850	-0.016654
0.999756	-0.152538
0.934966	0.093692
1.077716	0.140085
1.094199	-0.129902
1.118999	-0.135572
1.006971	-0.027232
0.970349	-0.075612
0.978841	-0.118921
1.244364	-0.124471
1.155335	0.077071
0.985948	0.079970
1.066022	0.006972
1.039401	0.022253
1.051882	0.013105
0.837456	0.029531
0.896739	0.021221
0.906992	-0.123167
1.060074	-0.022159
1.129872	-0.139113
1.013604	0.091979
0.962327	0.174496
1.038466	-0.055406
0.986293	-0.040955
1.109351	0.014338
0.975825	-0.105901
0.998071	0.040498
0.952495	-0.003605
0.981270	0.105535
0.911811	0.016308
0.986232	-0.038020
1.038377	-0.029446
1.113711	-0.007118
0.880815	-0.009904
1.197141	-0.029233
1.003531	-0.230360
1.041089	0.177562
0.937351	0.092707
0.984541	0.016415
1.090890	0.043235
1.015927	0.104501
0.939566	-0.008250
1.159937	0.123246
1.074851	0.196743
1.005196	-0.084552
0.889695	0.008445
0.929380	-0.208810
0.941105	0.092995
1.080620	0.115402
0.967463	-0.015932
0.961232	0.023366
0.973101	0.084483
1.003947	0.090728
1.008787	-0.004619
1.037170	0.084524
0.989120	0.029919
1.054217	0.164793
1.023541	-0.060006
1.133328	0.227576
1.128540	0.140875
0.913244	0.003554
0.928153	-0.276650
0.783232	0.005890
0.876016	-0.089539
0.956050	-0.257255
0.955693	0.106178
0.956584	-0.047452
0.973757	-0.062247
1.008549	0.024528
1.176042	-0.055440
0.904726	-0.018622
1.052064	-0.010733
1.139447	0.121618
1.115182	-0.116763
0.897935	-0.040932
1.027161	0.150646
1.140747	-0.109019
0.906471	-0.027385
0.906565	0.030894
0.724130	-0.053384
1.115400	0.065890
1.022559	0.047863
0.925245	-0.189050
0.901165	0.155695
1.074484	0.168182
0.953737	-0.100236
0.844649	0.044653
0.984951	-0.117642
0.820291	-0.023817
1.015121	0.146308
1.015561	0.107405
0.980105	-0.007709
1.019214	0.043205
0.858154	0.176679
0.973149	0.017384
1.215143	-0.077730
0.922973	0.042278
1.126155	0.096915
0.967351	0.011633
0.961416	0.064541
0.899832	0.205672
0.905942	-0.112109
1.041778	-0.024651
1.076317	-0.013762
1.112321	0.053231
0.980100	0.014754
0.973230	0.143107
0.962654	-0.064942
0.882937	0.082364
1.030730	0.073276
0.965243	0.007385
1.085032	0.219859
1.073104	0.095111
0.884640	0.088507
0.930241	0.157449
1.193547	-0.111109
0.980093	-0.022605
1.002526	-0.073971
0.849986	0.004376
0.962719	0.186075
0.956512	0.230484
1.025611	0.039950
0.978232	0.053555
1.180900	0.053096
1.122244	-0.089303
1.019258	0.048289
0.992636	-0.048322
0.950837	0.031565
0.977474	-0.130504
0.805991	0.079740
0.911691	0.199685
1.060189	-0.143084
1.081971	0.165160
0.912203	0.009106
0.810903	-0.112531
1.040974	0.017425
1.031458	0.127730
0.975634	0.239520
0.955465	-0.219397
0.974714	-0.126414
0.973056	0.045295
1.094040	0.069549
0.975671	-0.179274
0.946265	0.038490
1.167442	-0.154250
1.105502	-0.048271
1.044145	0.198480
0.848674	0.171295
0.925366	0.130672
1.059779	-0.124995
0.900534	-0.009245
1.032115	-0.010852
0.946206	0.094998
1.160244	0.069524
1.055530	0.021733
0.804475	0.094619
1.001201	0.033624
1.003035	0.007454
1.040588	0.064934
0.821598	0.142267
0.911859	0.065107
1.138115	0.224831
1.085590	0.028029
1.077124	-0.104332
1.051839	0.137893
1.008527	-0.219624
1.109928	0.178166
0.982550	0.015260
1.045367	0.094583
0.953481	0.076417
0.911806	0.090982
0.932952	-0.048347
1.081981	0.068137
1.140460	0.075197
0.912051	-0.002585
0.822158	-0.132232
0.938648	-0.115042
1.076823	0.146725
1.138685	0.144840
0.947663	0.048412
0.759710	0.015800
0.986934	-0.120593
0.982287	0.108809
1.081526	0.128674
1.097182	0.115960
0.953958	0.223612
1.093567	0.023418
0.953647	-0.013687
0.934430	0.194960
1.038311	0.172897
1.003676	0.096179
1.044897	0.245564
0.841963	-0.060168
0.950316	0.147577
1.137637	0.130313
0.874496	0.037891
0.799214	-0.050841
0.947197	0.104944
0.857065	0.033755
1.097975	0.149589
1.049499	0.126673
1.236579	0.030583
1.075747	0.096390
1.083699	-0.083228
1.045414	-0.181045
0.822029	-0.165749
1.082613	0.076084
0.994060	-0.004668
1.016773	-0.112704
0.997582	0.116800
0.908016	0.026355
1.036215	0.133055
1.040501	0.120203
1.027487	0.125788
0.990386	0.026594
1.016384	0.172613
1.003121	0.263256
1.050013	-0.108321
1.182764	0.181315
0.950813	0.120922
0.960725	0.054959
0.921511	0.172816
0.771247	0.217005
0.958928	0.078121
0.978299	0.037954
0.838534	0.063925
0.934847	0.015413
0.944814	-0.040748
0.946053	0.084659
0.870388	0.090697
1.057247	0.022084
1.074217	0.054978
0.991812	-0.058576
0.911773	0.029825
1.014427	0.207791
0.907702	-0.022217
1.191354	0.033740
0.858025	0.055889
0.929701	-0.120832
0.956648	-0.033834
0.925295	0.142459
1.216164	0.121541
0.977222	0.032059
0.945812	0.145140
1.217976	0.101460
1.099357	0.092112
1.048835	0.124290
0.942438	0.160000
1.012883	0.069861
1.034953	0.061325
0.979978	-0.058945
0.983877	-0.071018
0.889726	0.056857
0.958731	0.096797
0.953455	0.266874
1.112879	0.163170
0.921974	0.045819
0.832868	0.048809
1.000581	-0.058842
1.041421	0.126879
0.977611	0.025356
0.977551	-0.042392
1.033876	0.246921
0.805867	-0.025676
0.943514	0.174614
1.052207	0.095414
1.129680	0.103766
1.059998	0.183892
1.032291	0.188726
1.065106	0.077913
0.951384	0.076732
0.976023	0.047887
0.976596	0.179247
1.124295	-0.023740
0.958544	0.022697
0.990666	0.192009
0.976556	0.000662
0.923712	0.149620
0.751493	0.107424
1.021371	0.126555
1.058458	0.033371
1.030574	0.230861
1.044469	0.117285
1.005503	-0.030624
0.932584	0.050704
0.927630	0.236370
1.076988	0.355976
0.726639	0.073555
0.978382	0.221317
0.884407	0.079678
0.873106	0.125426
1.179317	0.050200
1.053973	0.066018
0.942281	0.066323
0.999844	0.118385
0.979655	-0.070712
0.816663	0.089473
1.113595	0.032654
1.039335	0.012228
1.033420	0.160403
0.790713	0.086872
0.955293	0.385479
0.945626	0.168514
1.119369	0.110620
0.948038	0.011034
0.874232	-0.099930
0.944882	-0.022683
0.928470	-0.024156
1.023126	-0.079575
1.048614	-0.081705
0.903395	-0.033269
0.791317	0.241355
1.062309	0.160064
1.064345	-0.090718
0.965280	0.025457
1.019097	0.239670
0.892067	-0.091315
0.957782	-0.027832
0.852943	0.092813
0.932810	0.158800
0.935088	0.147781
0.988482	0.024052
0.817376	0.085339
0.888997	-0.050339
0.907947	0.197647
0.949368	0.071223
0.987642	-0.066810
1.049571	0.172756
0.925604	0.133110
1.125884	0.118163
1.009911	0.106470
0.924950	0.190693
1.063040	0.086145
1.007831	0.033398
1.147938	0.191852
1.081868	0.044591
0.815546	0.153969
1.052957	0.185162
0.950284	0.255981
1.052632	0.071764
1.060265	0.067993
0.980576	0.034839
1.022470	0.218803
0.838475	-0.045148
0.853493	0.106150
1.102719	0.079005
1.025541	0.008088
1.013668	0.114459
1.003868	0.081044
1.213198	0.198818
0.934681	0.124661
1.081822	0.091761
0.931330	-0.072878
0.946213	0.084708
0.996533	-0.014619
1.072469	0.257604
0.973306	0.018957
0.921594	0.153957
0.948304	0.274674
1.068950	0.126325
1.124809	0.233914
0.819523	0.189523
1.069559	0.038245
0.945526	0.152973
0.939531	0.278656
1.025833	0.239790
0.947450	0.203839
0.976506	0.068522
1.059883	-0.003333
1.282151	0.069592
1.072069	-0.043988
0.928066	0.123557
1.074528	0.072710
1.093338	0.066974
0.821850	-0.048163
0.961940	0.052840
1.025552	0.115374
0.894661	0.225689
1.106019	0.175585
0.937165	0.173854
1.035330	0.252228
1.019449	0.078146
0.874639	-0.070052
1.121674	0.045134
0.871703	0.042161
1.027749	0.256299
0.925076	-0.009763
0.991373	0.150027
1.127386	0.209991
0.911129	0.194242
1.036977	0.084000
0.922550	0.092148
0.966929	0.060524
1.187563	0.193754
0.973516	0.065252
0.971511	0.075505
1.023215	0.319218
0.946062	0.166426
1.015908	0.037408
1.109337	0.078204
1.048011	0.238531
0.935686	0.328911
0.957507	0.021721
1.160391	0.269680
0.955975	0.124445
1.084227	0.319959
1.028232	0.137829
0.941001	-0.009587
0.922743	0.007865
1.026186	0.055986
0.900603	0.196626
1.164669	0.276243
1.101523	0.004548
0.962267	0.247987
1.053551	0.226864
1.052891	0.077466
0.962700	0.063755
1.028533	0.118538
0.791656	0.030814
0.966010	0.165868
0.949538	0.333374
0.890771	0.215373
1.002425	0.298671
1.024466	-0.028069
1.075446	0.192774
0.928612	-0.058001
0.909975	0.142270
1.028535	0.161207
0.916133	0.140388
0.996411	0.071644
0.998108	0.064897
0.890767	0.114575
1.028362	-0.008066
0.946494	-0.029257
1.014329	0.047803
1.023846	0.321145
1.064756	0.252002
0.911978	-0.003661
0.878738	0.253005
0.852342	0.205332
1.125236	0.092195
0.854593	0.142306
1.018701	0.082376
0.994939	0.047801
0.977298	0.264146
1.045229	0.291751
0.827387	0.125381
1.063477	0.119335
0.928761	0.045395
0.958337	0.052324
0.960808	0.060472
0.971660	0.015163
1.066591	0.352375
1.114364	-0.043638
0.867386	-0.151898
1.024980	0.063517
1.109395	0.228770
0.953287	-0.070699
1.058870	0.273751
1.062382	0.118769
0.932480	0.398274
0.980580	0.216257
1.044829	0.205298
0.891746	0.052323
0.956760	-0.061502
0.887182	0.066026
0.969854	0.289185
1.034776	0.207590
0.868313	0.165543
1.015356	0.183221
0.794232	0.079934
0.867816	0.115160
1.018126	0.183497
1.030048	0.191470
1.076219	0.135039
0.970707	0.180486
1.037653	0.051094
0.795948	0.296358
0.970474	0.041966
1.026729	0.039348
0.809413	0.107218
1.045956	0.160828
1.121996	0.034513
1.062440	0.223089
0.994743	0.179090
1.028371	0.114860
1.012317	0.091904
0.985928	0.190275
1.039482	0.187906
1.027622	0.141960
1.060405	0.308481
0.937503	0.289385
1.030466	0.048742
1.164989	0.327857
1.080667	0.134611
0.810307	0.141754
1.138694	0.057543
1.037849	0.090813
1.023650	0.088531
1.197712	0.079503
0.974060	0.217526
1.147575	0.276595
0.988674	0.101029
1.052912	0.089521
0.950204	0.130326
0.909598	0.173693
1.116106	0.253048
1.062367	0.075558
0.967359	0.181269
0.900677	0.178923
0.982153	0.270152
1.058775	0.212018
0.907521	0.087354
1.059580	-0.022842
0.944294	0.231058
1.083224	0.264527
1.153815	0.128634
1.044669	0.216365
0.988537	0.090545
0.786205	0.099921
0.862261	0.163538
0.812475	0.112192
0.872466	0.067886
0.957575	0.212402
0.905156	0.089231
0.838913	0.352852
0.977693	0.180033
1.009479	-0.029431
0.881251	0.223235
0.907172	0.038338
1.085313	0.054129
0.830487	0.297151
1.044206	0.327952
0.942504	0.094448
0.850486	0.070118
0.907467	0.172518
0.879014	0.162383
1.114933	0.129891
1.012282	0.041781
0.913861	0.028633
1.113158	0.013734
1.023998	0.204785
0.914478	0.171812
0.827570	0.112168
1.005305	0.142208
1.072968	0.033224
0.843643	0.133627
1.125011	0.107833
1.015657	0.044315
0.995487	0.149765
0.915995	0.143763
1.048694	0.061253
1.027068	0.273707
1.028591	0.121433
0.989895	0.170969
0.916885	0.169128
1.049206	0.139425
1.186845	0.039498
1.046795	0.303775
0.795524	0.071434
0.897917	0.166489
0.901764	0.258594
0.963424	0.164365
0.853624	0.208692
1.099492	0.046257
0.975936	0.035647
1.069496	0.105937
0.854398	0.087166
0.926123	0.363284
0.873464	0.021783
1.026099	0.116601
1.056732	0.191410
0.954874	0.059721
1.188965	0.188206
0.966087	-0.027702
0.907397	0.048049
0.999079	0.159363
0.995156	0.115702
0.767405	0.230160
1.224207	0.189849
0.940980	0.351048
1.140450	0.130649
1.136095	0.208829
0.985737	0.239910
0.976836	0.319694
1.055220	0.102239
1.028881	0.004890
0.933554	0.224249
0.915387	0.114200
1.132480	0.196166
0.780539	0.203798
1.035787	0.159532
0.892302	0.087185
0.870105	0.167498
1.129330	-0.003586
0.896706	0.099045
1.215652	-0.002515
0.933702	0.025532
0.819315	0.164016
1.068649	0.222517
0.912000	0.157347
0.878717	0.161152
0.968739	0.225702
1.058020	0.207187
0.986073	0.086970
0.948098	0.159628
1.055347	-0.096771
0.859389	0.179859
0.808547	0.290277
1.209546	0.224767
0.899066	-0.048091
1.045670	0.168913
1.081550	0.090158
0.986606	0.303604
0.977275	0.087331
0.963148	0.317823
1.025543	0.124779
1.211517	0.111723
1.035092	0.085459
0.947054	-0.044273
0.832738	0.135061
0.915280	0.047238
0.915778	0.196993
0.981998	0.263307
1.139123	0.141893
0.984006	0.263391
0.977236	0.112156
0.958733	0.232020
1.031927	0.351656
0.995660	0.279830
0.920040	0.203921
0.999755	0.247239
0.960147	0.146001
1.049364	-0.087967
0.950382	0.117422
1.115091	0.174672
0.980093	0.119202
0.950955	0.056062
0.919524	0.221051
1.050101	0.206837
0.992199	0.223636
1.031684	0.299718
1.010665	0.143974
0.990918	-0.067731
0.979662	0.087031
0.979806	0.177682
0.779947	0.115046
0.907265	0.071410
1.052595	0.197440
0.953246	0.012539
1.005061	0.127521
1.006116	0.178865
0.969463	0.085527
1.071116	0.289797
0.889117	0.229994
0.967247	0.140407
0.972820	0.139527
1.110849	0.127180
1.051619	0.019890
0.969909	0.281139
0.975414	-0.072269
1.066991	0.080917
0.860671	0.131423
1.173320	0.322129
0.963963	0.183918
1.060331	0.186521
0.907515	0.214296
0.966953	0.074129
0.974470	0.304280
0.986518	0.186881
1.067482	0.129723
0.986381	0.078136
1.138044	0.068612
1.188768	0.096584
0.997884	0.270525
1.064642	0.093015
0.821283	0.329903
0.948306	0.185303
0.923803	0.316418
0.880213	0.307929
1.127989	0.154521
0.848308	0.264549
0.889767	0.038431
0.982386	0.053093
0.979613	0.091165
0.935568	0.164207
0.891316	0.079775
1.076977	0.059473
0.962690	0.163309
1.180427	0.346650
1.070823	0.212283
0.924957	0.283730
1.083639	0.181893
1.065527	0.309016
0.824321	0.170187
0.910241	0.102935
0.934394	0.042236
0.959071	0.160639
0.807959	0.164426
0.851617	0.193794
1.020048	0.291781
1.005486	0.355629
0.899304	0.140268
0.996860	0.151082
1.224600	0.078661
0.947935	0.166110
1.137813	0.082088
0.974330	0.203765
1.057897	0.229273
1.090738	0.152393
0.984456	0.272301
1.040710	0.251841
1.104499	0.301697
0.992369	0.171766
0.920626	0.020561
0.786179	0.109159
1.127896	0.116618
1.036874	0.400520
0.992863	0.208519
0.893841	0.235062
1.074984	0.146579
0.982439	0.130570
0.924095	0.179248
0.951042	0.203563
0.984515	0.214137
1.186166	0.259801
0.902939	0.278679
0.778198	0.391621
0.992140	0.338777
1.038427	0.251438
0.955919	0.205280
0.775820	0.159424
0.949060	0.178399
0.938476	0.321765
1.019640	0.170541
0.909619	0.396108
0.890038	0.198790
0.861455	0.107819
0.958744	0.205206
1.242040	-0.129114
0.917785	0.030145
1.071398	0.106628
1.032985	0.189892
1.206490	0.104560
1.029664	0.385717
0.933572	0.124981
0.959918	0.300186
0.835667	0.276320
1.056256	0.199293
0.907121	0.357103
1.007610	0.246882
0.832656	-0.046726
0.949809	0.252537
0.854054	0.047364
0.930698	0.310468
1.133090	0.253212
0.967607	0.032556
1.007162	0.327575
1.018774	0.058283
0.879329	0.311973
1.013846	0.161995
1.130973	0.159026
0.877311	0.240971
1.211522	0.108271
1.012890	0.018065
0.920422	0.303720
1.080135	0.141955
0.981535	0.210129
1.209565	0.258330
1.132623	0.264743
0.962430	0.131984
0.947404	0.054539
0.844973	0.238927
1.032573	0.253570
0.835049	0.086497
0.967922	0.258422
1.038432	0.140059
1.059853	0.325366
0.895082	0.103013
0.972077	0.091960
0.815047	0.250516
0.978997	0.022657
0.950005	0.267936
0.976639	0.128998
0.913260	0.037995
0.926419	0.031170
1.025522	0.103208
0.893828	0.249836
0.912594	0.259244
1.023511	0.328203
0.977921	-0.028765
1.124116	0.279664
1.005803	0.263880
1.000073	0.324904
1.121652	0.357586
0.818227	0.319593
1.109351	0.418610
0.850823	0.218044
0.827076	0.287129
1.124268	0.123985
1.007986	0.241835
0.924324	0.072386
1.007536	0.343266
1.040410	0.388937
0.976291	0.207131
0.801753	0.293022
0.943373	0.236890
0.896298	0.340201
0.870861	0.120746
1.254894	0.142990
0.821931	0.203888
1.007213	0.324173
1.057048	0.268055
0.928758	0.103636
1.014326	0.259302
0.956367	0.352699
0.956879	0.288607
0.860549	0.276314
0.978599	-0.003258
1.023583	0.326300
0.970564	0.289913
0.927226	0.238412
0.964605	0.070892
0.867716	0.170149
1.025292	0.322000
0.875911	0.412829
0.875920	0.293447
1.071557	0.154474
0.968847	0.253688
0.894185	0.087236
1.067781	0.287890
0.887675	0.170466
1.057997	0.274206
0.947736	0.230027
0.979877	0.123837
1.192452	0.221455
0.971521	-0.033330
1.121971	0.170721
1.008228	0.252093
0.810055	0.181901
0.930642	0.172311
0.802894	0.245782
1.002629	0.417493
0.964995	0.314506
0.963557	0.265500
0.849164	0.285621
1.168747	0.232948
0.847380	0.028914
1.035451	0.232866
0.886472	0.115919
1.150382	0.202816
0.951636	0.171685
0.972632	0.369018
0.831691	0.253040
1.064939	0.055129
0.941045	0.263150
0.912325	-0.028576
0.973366	0.238893
1.107780	0.319320
0.829201	0.223802
0.985198	0.283344
0.986768	0.290407
0.975100	0.204104
0.889478	0.221191
1.004489	0.263761
0.958800	0.296102
0.919047	0.179537
1.048385	0.176774
0.985693	0.147145
1.036288	0.145580
0.971929	0.023483
0.998654	0.231051
1.026650	0.173258
0.921408	0.242665
0.923534	0.362151
0.959581	0.199895
0.777415	0.251009
0.833361	0.027629
0.843521	0.302134
0.975730	0.372653
1.088321	0.198375
0.917971	0.310050
0.862626	0.323032
1.121742	0.370083
1.052978	0.031238
0.933520	0.291045
1.140172	0.177497
0.780172	0.319170
0.886563	0.223066
0.889604	0.313102
1.095977	0.160469
0.925881	0.380633
0.916438	0.143510
0.917767	0.128795
1.002830	0.202659
0.895834	0.246151
1.063735	0.148290
0.979998	0.371835
1.041521	0.257735
0.959004	0.117270
1.077131	0.284984
0.861469	0.153013
0.968607	0.304693
0.945331	0.396511
1.006861	0.356611
0.908860	0.115606
0.875138	0.230921
1.055660	0.169856
1.011524	0.307097
1.052852	0.368722
1.018717	0.203525
1.199924	0.332862
0.864948	0.282453
1.011897	0.223112
1.008244	0.240343
0.989636	0.194074
0.900708	0.178975
1.012292	0.301534
0.888462	0.343928
1.129889	0.165015
1.218904	0.225562
1.065058	0.252439
0.918340	0.560629
1.118489	0.399595
0.966537	0.233586
0.949293	0.257677
1.002381	0.186906
1.079029	0.126916
0.943882	0.203808
0.978255	0.120845
0.915042	0.337095
1.026102	0.203728
0.746618	0.260439
1.037762	0.245447
0.927682	0.310876
0.908851	0.230412
0.825593	0.234120
0.804001	0.367337
1.225563	0.311115
1.093838	0.169316
1.249861	0.346966
0.898783	0.119221
0.916811	0.309328
1.108138	0.283062
1.090419	0.140281
1.040178	0.118768
