5.370422	-2.447152
8.984267	-4.874497
9.496494	-3.790297
10.488484	-2.758582
7.521321	-2.122666
7.968331	-3.231253
7.933331	-3.515532
8.491428	-2.549749
8.212012	-1.547814
6.500727	-3.824036
8.681857	-4.536835
9.421693	-2.647699
7.676196	-2.826204
7.270590	-4.842257
8.714451	-2.417305
7.971644	-3.382361
5.730058	-4.194811
7.391695	-3.126693
9.242238	-3.880031
7.077051	-2.404794
7.730467	-4.729017
9.075684	-4.217905
7.295732	-4.393924
8.215974	-2.286723
7.481698	-2.964036
7.385757	-1.023796
9.359989	-3.955864
8.385544	-2.420579
8.283488	-4.118561
7.694836	-2.633594
8.301286	-4.217227
8.304131	-4.375052
5.724880	-3.186541
8.808404	-2.918507
9.326220	-1.610888
8.210734	-4.003741
7.809966	-4.809444
7.821013	-3.451251
8.033493	-2.265783
5.730728	-2.608955
7.316596	-2.567182
8.030856	-4.395838
8.731471	-4.099976
8.380148	-3.952280
7.379716	-3.247874
9.761945	-2.666251
7.837622	-1.697561
7.887811	-3.657903
6.889065	-3.193337
7.973805	-4.042661
5.943182	-3.500306
7.972128	-3.755409
6.903887	-4.433231
7.372757	-1.997466
8.009891	-4.993024
8.500504	-3.808299
10.196237	-3.673727
7.797585	-3.166236
8.144082	-3.308544
7.908754	-3.579991
7.303947	-3.734315
6.672786	-3.888577
7.193669	-3.794140
7.411959	-3.502363
8.309604	-3.669866
7.948000	-3.090137
7.542711	-3.505379
8.212574	-5.059323
8.514461	-3.832780
4.166967	-2.826562
6.655852	-2.468751
6.872475	-3.571031
8.523361	-4.156652
6.861783	-3.474531
9.227385	-2.260751
9.257784	-2.975696
8.345487	-2.290094
8.425756	-4.165369
8.639833	-3.853822
7.037317	-3.221690
7.777477	-2.487738
8.135720	-3.787944
7.797110	-3.928892
7.533544	-2.094301
8.270766	-3.733781
7.537037	-3.953600
7.669546	-4.846796
8.469097	-3.630248
8.549696	-2.399071
8.172289	-4.375069
6.634627	-2.537591
8.693678	-4.738498
6.911774	-2.269117
7.931301	-1.329644
8.374098	-2.431547
7.773032	-3.808970
6.407275	-6.067335
8.972897	-2.566301
7.352936	-2.307894
6.390150	-1.786300
8.329540	-1.683474
6.165992	-1.932596
8.785763	-3.020934
6.988421	-3.005566
8.120012	-3.969439
6.486151	-4.429029
7.326502	-2.223462
9.044261	-1.669508
8.347484	-4.805934
7.114102	-4.514448
7.599529	-1.983590
7.678222	-3.791034
8.386276	-2.627040
8.823919	-4.295678
6.978995	-3.816132
8.600279	-3.167106
6.885880	-1.463532
7.313899	-3.484199
7.760624	-4.180419
7.821626	-3.304053
8.119191	-3.044832
7.324413	-4.285706
8.951123	-3.578421
8.954941	-2.906984
10.539998	-3.456312
6.203028	-3.675788
9.068849	-1.459226
9.608011	-2.691480
9.460927	-4.340261
7.305979	-4.271424
8.478600	-2.027874
7.927562	-2.908582
7.435401	-3.690416
8.021294	-1.776101
8.374489	-2.801672
8.975832	-2.672566
7.181491	-1.575728
7.765887	-3.299231
7.824314	-2.713842
7.683607	-2.949503
9.611611	-4.107629
6.037245	-2.043812
8.159793	-2.647013
8.594393	-3.696604
8.067046	-5.054333
7.792857	-3.259008
6.701297	-4.041054
7.742332	-3.033532
7.688800	-1.967271
8.601074	-2.546172
6.100828	-3.760181
8.059656	-3.738012
8.085884	-3.928647
7.022206	-3.409536
7.944690	-3.653692
7.816156	-2.393014
8.362448	-2.544081
8.461832	-3.240912
7.539960	-1.516308
8.011700	-2.554823
7.269013	-4.748653
6.669684	-3.635718
6.714702	-2.532433
7.483321	-3.790573
9.516168	-3.675061
7.441721	-0.646024
8.322615	-3.210495
7.471728	-2.058820
9.093522	-5.708045
7.881108	-3.035497
8.478382	-4.580731
7.889435	-1.582876
9.061841	-4.288406
8.253312	-4.024735
8.755880	-6.194980
8.839149	-3.014135
9.002036	-4.438732
7.698101	-4.353362
8.446012	-3.032451
9.901899	-2.484261
5.753521	-2.920674
8.104317	-2.209701
8.668263	-4.012969
7.682532	-2.120259
7.230402	-3.083607
6.944898	-2.118693
9.124355	-3.174156
7.010402	-3.747838
7.761404	-3.605122
8.212541	-4.747480
6.664012	-4.232160
8.774550	-4.482916
8.052741	-2.447772
6.443227	-5.251890
6.018177	-2.859489
8.237601	-3.585260
6.812898	-3.328821
6.299843	-2.920755
7.862478	-3.396592
9.244388	-4.433629
6.709876	-2.959558
8.931888	-4.349314
6.787687	-3.563355
8.405297	-4.152260
8.784746	-1.276953
7.712956	-3.934986
9.989041	-4.731963
8.943553	-2.382737
6.298636	-2.735072
9.255688	-3.825610
5.483731	-4.210845
9.711573	-4.463456
8.801644	-4.699578
7.293432	-4.184997
7.676140	-2.933731
7.855671	-4.284171
7.726175	-3.583491
7.414227	-3.973496
7.130695	-3.141384
9.948793	-3.344211
8.048351	-4.275134
7.235316	-1.970547
7.466610	-2.975259
8.662996	-3.984251
8.908300	-2.672557
8.406904	-4.262079
7.950777	-5.316513
7.908225	-3.284262
7.383714	-3.057408
6.396217	-4.121269
6.328762	-3.331927
7.316878	-2.434170
6.992601	-2.945220
7.743673	-3.172128
8.495198	-1.935149
9.083022	-4.809339
8.249433	-4.505019
8.038794	-4.346812
8.689789	-2.704469
7.785752	-4.482664
6.138241	-4.875836
7.434602	-2.912930
8.650242	-2.480856
6.789520	-3.588579
8.553919	-2.980544
7.578602	-4.786854
9.455924	-3.606342
6.062033	-3.183856
7.919233	-3.704961
7.585491	-4.745777
8.995269	-3.645976
5.776818	-3.815493
5.031020	-3.361267
6.902189	-3.220106
8.448281	-3.559741
10.103220	-3.298786
8.363578	-3.392186
7.537166	-4.182001
8.917205	-2.691164
9.338735	-3.989875
7.072267	-3.608766
7.879506	-3.520722
5.964897	-3.526167
8.047235	-2.954922
7.502060	-3.424365
8.951685	-2.153367
7.918227	-3.381393
7.862182	-2.532083
8.013806	-3.206221
9.245221	-3.949717
6.855460	-3.475244
9.617871	-2.847600
6.318039	-2.503778
8.057623	-3.094732
6.321108	-4.048644
7.291118	-2.575350
6.972102	-4.274814
6.347728	-2.648163
7.421376	-2.638584
7.720713	-2.798211
7.020569	-2.805848
7.305087	-4.113167
8.811779	-4.590458
7.974420	-3.028704
8.103460	-3.296630
8.860270	-3.998344
9.340768	-1.921620
8.143755	-3.424763
6.723571	-4.254871
7.177294	-3.170518
9.440659	-4.902330
8.790726	-3.180279
8.221977	-3.172718
7.211058	-3.697827
7.967922	-2.192947
7.617410	-1.981305
9.015679	-3.560279
8.250453	-2.094156
6.711764	-4.142839
8.731070	-2.548994
7.196053	-4.294477
8.395715	-2.079718
7.401029	-4.249067
8.992002	-2.526643
6.669501	-4.235453
7.592056	-2.367623
8.592789	-3.361841
6.006266	-0.930346
7.096459	-1.709963
9.404235	-2.785734
8.263850	-4.142148
6.724526	-4.290919
6.454667	-3.524467
6.494734	-1.999355
10.307629	-5.773626
6.468345	-2.750535
8.080189	-3.702171
7.676475	-2.979334
7.332512	-2.749328
9.116407	-2.082792
9.685210	-3.077498
8.345361	-5.055219
7.633628	-4.318689
9.048628	-1.462727
7.477215	-3.769888
7.294755	-3.456780
6.991331	-2.473302
7.556221	-1.762927
8.671967	-3.729625
7.238709	-2.483982
7.439313	-5.070506
7.572352	-4.234200
9.888374	-3.433753
7.275373	-5.645534
9.027146	-2.867957
7.807375	-3.620653
8.004650	-2.630934
8.008141	-3.876616
8.036392	-5.604582
7.232371	-3.778041
7.090703	-3.619066
8.529108	-3.538568
6.390685	-3.100935
8.742982	-2.460222
8.481425	-2.333964
7.729316	-6.022222
7.365264	-4.608238
7.976140	-2.721914
